date,close,signal,position,cash,shares,equity,daily_return,cum_return,rolling_max,drawdown
2022-09-26,3.899,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-09-27,3.949,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-09-28,3.893,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-09-29,3.894,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-09-30,3.868,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-10,3.789,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-11,3.786,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-12,3.848,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-13,3.815,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-14,3.903,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-17,3.902,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-18,3.895,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-19,3.836,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-20,3.824,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-21,3.802,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-24,3.704,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-25,3.688,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-26,3.716,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-27,3.69,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-28,3.604,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-10-31,3.565,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-11-01,3.703,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-11-02,3.737,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-11-03,3.707,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-11-04,3.834,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-11-07,3.834,0,0,111050.8133834939,0.0,111050.8133834939,0.0,0.11050813383493918,161582.50623182266,-0.31272997323009
2022-11-08,3.811,1,1,-3.0411229090532288e-12,29130.80769641947,111017.5081310546,-0.00029991002699192304,0.11017508131054599,161582.50623182266,-0.3129360924023693
2022-11-09,3.771,0,1,-3.0411229090532288e-12,29130.80769641947,109852.27582319782,-0.010495932826029897,0.09852275823197831,161582.50623182266,-0.3201474690237036
2022-11-10,3.75,0,1,-3.0411229090532288e-12,29130.80769641947,109240.52886157301,-0.005568814638027053,0.09240528861573005,161582.50623182266,-0.3239334417499041
2022-11-11,3.848,0,1,-3.0411229090532288e-12,29130.80769641947,112095.34801582212,0.026133333333333342,0.12095348015822127,161582.50623182266,-0.3062655690276349
2022-11-14,3.85,0,1,-3.0411229090532288e-12,29130.80769641947,112153.60963121496,0.0005197505197505059,0.12153609631214968,161582.50623182266,-0.3059050001965682
2022-11-15,3.925,0,1,-3.0411229090532288e-12,29130.80769641947,114338.42020844642,0.01948051948051943,0.14338420208446423,161582.50623182266,-0.2923836690315663
2022-11-16,3.896,0,1,-3.0411229090532288e-12,29130.80769641947,113493.62678525025,-0.007388535031847221,0.13493626785250257,161582.50623182266,-0.2976119170820337
2022-11-17,3.879,0,1,-3.0411229090532288e-12,29130.80769641947,112998.40305441113,-0.00436344969199165,0.12998403054411134,161582.50623182266,-0.3006767521461008
2022-11-18,3.866,0,1,-3.0411229090532288e-12,29130.80769641947,112619.70255435767,-0.0033513792214489024,0.1261970255435767,161582.50623182266,-0.3030204495480344
2022-11-21,3.833,0,1,-3.0411229090532288e-12,29130.80769641947,111658.38590037583,-0.008535954474909513,0.11658385900375823,161582.50623182266,-0.3089698352606354
2022-11-22,3.831,0,1,-3.0411229090532288e-12,29130.80769641947,111600.12428498299,-0.0005217845030002222,0.11600124284982982,161582.50623182266,-0.3093304040917021
2022-11-23,3.834,0,1,-3.0411229090532288e-12,29130.80769641947,111687.51670807225,0.000783085356303781,0.11687516708072243,161582.50623182266,-0.30878955084510196
2022-11-24,3.816,0,1,-3.0411229090532288e-12,29130.80769641947,111163.16216953669,-0.0046948356807512415,0.111631621695367,161582.50623182266,-0.31203467032470245
2022-11-25,3.837,0,1,-3.0411229090532288e-12,29130.80769641947,111774.9091311615,0.005503144654088077,0.11774909131161504,161582.50623182266,-0.30824869759850193
2022-11-28,3.792,0,1,-3.0411229090532288e-12,29130.80769641947,110464.02278482262,-0.011727912431587217,0.10464022784822613,161582.50623182266,-0.3163614962975031
2022-11-29,3.908,0,1,-3.0411229090532288e-12,29130.80769641947,113843.19647760729,0.030590717299578074,0.13843196477607278,161582.50623182266,-0.2954485040956334
2022-11-30,3.911,0,1,-3.0411229090532288e-12,29130.80769641947,113930.58890069654,0.0007676560900715668,0.1393058890069654,161582.50623182266,-0.29490765084903336
2022-12-01,3.956,0,1,-3.0411229090532288e-12,29130.80769641947,115241.47524703541,0.01150600869342866,0.15241475247035408,161582.50623182266,-0.2867948521500322
2022-12-02,3.933,0,1,-3.0411229090532288e-12,29130.80769641947,114571.46667001776,-0.005813953488372103,0.14571466670017763,161582.50623182266,-0.29094139370729954
2022-12-05,4.004,0,1,-3.0411229090532288e-12,29130.80769641947,116639.75401646354,0.01805237732011178,0.16639754016463537,161582.50623182266,-0.278141200204431
2022-12-06,4.027,0,1,-3.0411229090532288e-12,29130.80769641947,117309.76259348121,0.005744255744255966,0.17309762593481204,161582.50623182266,-0.27399465864716366
2022-12-07,4.015,0,1,-3.0411229090532288e-12,29130.80769641947,116960.19290112416,-0.002979885771045576,0.1696019290112416,161582.50623182266,-0.2761580716335641
2022-12-08,4.024,0,1,-3.0411229090532288e-12,29130.80769641947,117222.37017039195,0.0022415940224160824,0.17222370170391943,161582.50623182266,-0.2745355118937638
2022-12-09,4.058,0,1,-3.0411229090532288e-12,29130.80769641947,118212.8176320702,0.008449304174950267,0.1821281763207021,161582.50623182266,-0.26840584176562965
2022-12-12,4.016,0,1,-3.0411229090532288e-12,29130.80769641947,116989.3237088206,-0.010349926071956617,0.16989323708820603,161582.50623182266,-0.2759777872180307
2022-12-13,4.005,0,1,-3.0411229090532288e-12,29130.80769641947,116668.88482415998,-0.0027390438247012483,0.1666888482415998,161582.50623182266,-0.2779609157888976
2022-12-14,4.015,0,1,-3.0411229090532288e-12,29130.80769641947,116960.19290112416,0.0024968789013730674,0.1696019290112416,161582.50623182266,-0.2761580716335641
2022-12-15,4.013,0,1,-3.0411229090532288e-12,29130.80769641947,116901.93128573133,-0.0004981320049811666,0.16901931285731342,161582.50623182266,-0.2765186404646307
2022-12-16,4.017,0,1,-3.0411229090532288e-12,29130.80769641947,117018.45451651701,0.0009967605282830139,0.17018454516517023,161582.50623182266,-0.27579750280249726
2022-12-19,3.959,0,1,-3.0411229090532288e-12,29130.80769641947,115328.86767012469,-0.01443863579785909,0.1532886767012469,161582.50623182266,-0.28625399890343206
2022-12-20,3.896,0,1,-3.0411229090532288e-12,29130.80769641947,113493.62678525025,-0.01591310937105339,0.13493626785250257,161582.50623182266,-0.2976119170820337
2022-12-21,3.893,0,1,-3.0411229090532288e-12,29130.80769641947,113406.23436216099,-0.0007700205338808663,0.13406234362160996,161582.50623182266,-0.29815277032863385
2022-12-22,3.901,-1,0,113605.18903948522,0.0,113605.18903948522,0.0017543539686617482,0.13605189039485222,161582.50623182266,-0.29692148185586564
2022-12-23,3.891,0,0,113605.18903948522,0.0,113605.18903948522,0.0,0.13605189039485222,161582.50623182266,-0.29692148185586564
2022-12-26,3.9,0,0,113605.18903948522,0.0,113605.18903948522,0.0,0.13605189039485222,161582.50623182266,-0.29692148185586564
2022-12-27,3.947,0,0,113605.18903948522,0.0,113605.18903948522,0.0,0.13605189039485222,161582.50623182266,-0.29692148185586564
2022-12-28,3.934,0,0,113605.18903948522,0.0,113605.18903948522,0.0,0.13605189039485222,161582.50623182266,-0.29692148185586564
2022-12-29,3.922,0,0,113605.18903948522,0.0,113605.18903948522,0.0,0.13605189039485222,161582.50623182266,-0.29692148185586564
2022-12-30,3.938,0,0,113605.18903948522,0.0,113605.18903948522,0.0,0.13605189039485222,161582.50623182266,-0.29692148185586564
2023-01-03,3.949,0,0,113605.18903948522,0.0,113605.18903948522,0.0,0.13605189039485222,161582.50623182266,-0.29692148185586564
2023-01-04,3.954,0,0,113605.18903948522,0.0,113605.18903948522,0.0,0.13605189039485222,161582.50623182266,-0.29692148185586564
2023-01-05,4.029,0,0,113605.18903948522,0.0,113605.18903948522,0.0,0.13605189039485222,161582.50623182266,-0.29692148185586564
2023-01-06,4.045,1,1,-7.318590178329032e-13,28076.914141946596,113571.11770417397,-0.00029991002699192304,0.13571117704173963,161582.50623182266,-0.2971323421532197
2023-01-09,4.07,0,1,-7.318590178329032e-13,28076.914141946596,114273.04055772265,0.006180469715698411,0.1427304055772265,161582.50623182266,-0.2927882898797537
2023-01-10,4.076,0,1,-7.318590178329032e-13,28076.914141946596,114441.50204257431,0.0014742014742012977,0.14441502042574306,161582.50623182266,-0.291745717334122
2023-01-11,4.076,0,1,-7.318590178329032e-13,28076.914141946596,114441.50204257431,0.0,0.14441502042574306,161582.50623182266,-0.291745717334122
2023-01-12,4.082,0,1,-7.318590178329032e-13,28076.914141946596,114609.963527426,0.0014720314033367377,0.14609963527426006,161582.50623182266,-0.29070314478849013
2023-01-13,4.144,0,1,-7.318590178329032e-13,28076.914141946596,116350.7322042267,0.015188633023027975,0.16350732204226714,161582.50623182266,-0.27992989515029465
2023-01-16,4.143,0,1,-7.318590178329032e-13,28076.914141946596,116322.65529008475,-0.00024131274131289349,0.16322655290084742,161582.50623182266,-0.28010365724123343
2023-01-17,4.139,0,1,-7.318590178329032e-13,28076.914141946596,116210.34763351697,-0.0009654839488292266,0.16210347633516964,161582.50623182266,-0.2807987056049879
2023-01-18,4.13,0,1,-7.318590178329032e-13,28076.914141946596,115957.65540623944,-0.0021744382701136544,0.15957655406239435,161582.50623182266,-0.28236256442343566
2023-01-19,4.158,0,1,-7.318590178329032e-13,28076.914141946596,116743.80900221395,0.006779661016949268,0.1674380900221395,161582.50623182266,-0.27749722587715375
2023-01-20,4.181,0,1,-7.318590178329032e-13,28076.914141946596,117389.57802747872,0.005531505531505498,0.17389578027478736,161582.50623182266,-0.2735006977855652
2023-01-30,4.205,0,1,-7.318590178329032e-13,28076.914141946596,118063.42396688544,0.005740253527864114,0.1806342396688545,161582.50623182266,-0.26933040760303795
2023-01-31,4.159,0,1,-7.318590178329032e-13,28076.914141946596,116771.88591635588,-0.010939357907253422,0.16771885916355878,161582.50623182266,-0.2773234637862153
2023-02-01,4.19,0,1,-7.318590178329032e-13,28076.914141946596,117642.27025475625,0.007453714835297109,0.17642270254756243,161582.50623182266,-0.2719368389671174
2023-02-02,4.18,0,1,-7.318590178329032e-13,28076.914141946596,117361.50111333677,-0.0023866348448688957,0.17361501113336764,161582.50623182266,-0.27367445987650385
2023-02-03,4.137,0,1,-7.318590178329032e-13,28076.914141946596,116154.19380523305,-0.010287081339713011,0.1615419380523304,161582.50623182266,-0.2811462297868653
2023-02-06,4.08,0,1,-7.318590178329032e-13,28076.914141946596,114553.80969914212,-0.01377810007251612,0.14553809699142128,161582.50623182266,-0.29105066897036735
2023-02-07,4.09,0,1,-7.318590178329032e-13,28076.914141946596,114834.57884056157,0.002450980392156854,0.14834578840561585,161582.50623182266,-0.289313048060981
2023-02-08,4.073,-1,0,114322.96411875845,0.0,114322.96411875845,-0.004455232273838483,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-02-09,4.127,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-02-10,4.103,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-02-13,4.135,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-02-14,4.144,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-02-15,4.116,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-02-16,4.087,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-02-17,4.029,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-02-20,4.134,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-02-21,4.139,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-02-22,4.099,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-02-23,4.099,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-02-24,4.06,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-02-27,4.045,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-02-28,4.071,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-03-01,4.12,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-03-02,4.115,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-03-03,4.124,0,0,114322.96411875845,0.0,114322.96411875845,0.0,0.1432296411875844,161582.50623182266,-0.2924793235058557
2023-03-06,4.099,1,1,-2.1259438653942198e-11,27882.087708100466,114288.6775155038,-0.000299910026991812,0.142886775155038,161582.50623182266,-0.2926915160510404
2023-03-07,4.042,0,1,-2.1259438653942198e-11,27882.087708100466,112699.39851614206,-0.013905830690412513,0.12699398516142058,161582.50623182266,-0.302527228074727
2023-03-08,4.026,-1,0,112219.60912727861,0.0,112219.60912727861,-0.004257248886689657,0.12219609127278619,161582.50623182266,-0.3054965432565022
2023-03-09,4.016,0,0,112219.60912727861,0.0,112219.60912727861,0.0,0.12219609127278619,161582.50623182266,-0.3054965432565022
2023-03-10,3.961,0,0,112219.60912727861,0.0,112219.60912727861,0.0,0.12219609127278619,161582.50623182266,-0.3054965432565022
2023-03-13,4.005,0,0,112219.60912727861,0.0,112219.60912727861,0.0,0.12219609127278619,161582.50623182266,-0.3054965432565022
2023-03-14,3.98,0,0,112219.60912727861,0.0,112219.60912727861,0.0,0.12219609127278619,161582.50623182266,-0.3054965432565022
2023-03-15,3.979,0,0,112219.60912727861,0.0,112219.60912727861,0.0,0.12219609127278619,161582.50623182266,-0.3054965432565022
2023-03-16,3.933,0,0,112219.60912727861,0.0,112219.60912727861,0.0,0.12219609127278619,161582.50623182266,-0.3054965432565022
2023-03-17,3.954,0,0,112219.60912727861,0.0,112219.60912727861,0.0,0.12219609127278619,161582.50623182266,-0.3054965432565022
2023-03-20,3.932,0,0,112219.60912727861,0.0,112219.60912727861,0.0,0.12219609127278619,161582.50623182266,-0.3054965432565022
2023-03-21,3.975,0,0,112219.60912727861,0.0,112219.60912727861,0.0,0.12219609127278619,161582.50623182266,-0.3054965432565022
2023-03-22,3.993,0,0,112219.60912727861,0.0,112219.60912727861,0.0,0.12219609127278619,161582.50623182266,-0.3054965432565022
2023-03-23,4.031,0,0,112219.60912727861,0.0,112219.60912727861,0.0,0.12219609127278619,161582.50623182266,-0.3054965432565022
2023-03-24,4.026,0,0,112219.60912727861,0.0,112219.60912727861,0.0,0.12219609127278619,161582.50623182266,-0.3054965432565022
2023-03-27,4.005,0,0,112219.60912727861,0.0,112219.60912727861,0.0,0.12219609127278619,161582.50623182266,-0.3054965432565022
2023-03-28,3.997,0,0,112219.60912727861,0.0,112219.60912727861,0.0,0.12219609127278619,161582.50623182266,-0.3054965432565022
2023-03-29,3.997,1,1,6.643574579356937e-12,28067.538989561228,112185.95334127622,-0.00029991002699192304,0.12185953341276234,161582.50623182266,-0.3057048318069602
2023-03-30,4.04,0,1,6.643574579356937e-12,28067.538989561228,113392.85751782736,0.01075806855141348,0.1339285751782735,161582.50623182266,-0.29823555679262415
2023-03-31,4.05,0,1,6.643574579356937e-12,28067.538989561228,113673.53290772297,0.0024752475247524774,0.13673532907722974,161582.50623182266,-0.2964985160916158
2023-04-03,4.08,0,1,6.643574579356937e-12,28067.538989561228,114515.55907740981,0.007407407407407529,0.145155590774098,161582.50623182266,-0.2912873939885907
2023-04-04,4.1,0,1,6.643574579356937e-12,28067.538989561228,115076.90985720103,0.004901960784313708,0.15076909857201026,161582.50623182266,-0.28781331258657405
2023-04-06,4.088,0,1,6.643574579356937e-12,28067.538989561228,114740.09938932631,-0.0029268292682925745,0.147400993893263,161582.50623182266,-0.289897761427784
2023-04-07,4.117,0,1,6.643574579356937e-12,28067.538989561228,115554.05802002357,0.007093933463796276,0.15554058020023565,161582.50623182266,-0.2848603433948599
2023-04-10,4.102,0,1,6.643574579356937e-12,28067.538989561228,115133.04493518017,-0.0036434296818069756,0.15133044935180173,161582.50623182266,-0.2874659044463723
2023-04-11,4.092,0,1,6.643574579356937e-12,28067.538989561228,114852.36954528453,-0.0024378352023405325,0.14852369545284527,161582.50623182266,-0.2892029451473809
2023-04-12,4.088,0,1,6.643574579356937e-12,28067.538989561228,114740.09938932631,-0.0009775171065491417,0.147400993893263,161582.50623182266,-0.289897761427784
2023-04-13,4.063,0,1,6.643574579356937e-12,28067.538989561228,114038.41091458726,-0.0061154598825833295,0.14038410914587263,161582.50623182266,-0.294240363180305
2023-04-14,4.084,0,1,6.643574579356937e-12,28067.538989561228,114627.82923336804,0.005168594634506363,0.1462782923336805,161582.50623182266,-0.29059257770818747
2023-04-17,4.145,0,1,6.643574579356937e-12,28067.538989561228,116339.94911173127,0.014936336924583626,0.16339949111731267,161582.50623182266,-0.2799966294320365
2023-04-18,4.152,0,1,6.643574579356937e-12,28067.538989561228,116536.42188465822,0.001688781664656469,0.16536421884658226,161582.50623182266,-0.27878070094133056
2023-04-19,4.119,0,1,6.643574579356937e-12,28067.538989561228,115610.1930980027,-0.007947976878612817,0.1561019309800269,161582.50623182266,-0.28451293525465815
2023-04-20,4.103,0,1,6.643574579356937e-12,28067.538989561228,115161.11247416971,-0.0038844379703811827,0.15161112474169713,161582.50623182266,-0.28729220037627157
2023-04-21,4.03,0,1,6.643574579356937e-12,28067.538989561228,113112.18212793175,-0.017791859614915806,0.13112182127931749,161582.50623182266,-0.2999725974936325
2023-04-24,3.979,0,1,6.643574579356937e-12,28067.538989561228,111680.73763946413,-0.012655086848635255,0.11680737639464134,161582.50623182266,-0.3088315050687751
2023-04-25,3.96,-1,0,111114.11016234287,0.0,111114.11016234287,-0.005073636592108577,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-04-26,3.951,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-04-27,3.986,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-04-28,4.025,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-04,4.025,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-05,4.009,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-08,4.054,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-09,4.019,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-10,3.988,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-11,3.983,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-12,3.932,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-15,3.995,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-16,3.978,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-17,3.951,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-18,3.95,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-19,3.944,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-22,3.964,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-23,3.907,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-24,3.854,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-25,3.845,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-26,3.85,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-29,3.834,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-30,3.838,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-05-31,3.802,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-06-01,3.81,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-06-02,3.863,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-06-05,3.845,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-06-06,3.808,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-06-07,3.796,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-06-08,3.828,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-06-09,3.844,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-06-12,3.848,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-06-13,3.877,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-06-14,3.877,0,0,111114.11016234287,0.0,111114.11016234287,0.0,0.11114110162342872,161582.50623182266,-0.3123382428359708
2023-06-15,3.942,1,1,-2.2097879082139116e-12,28178.788920995663,111080.7859265649,-0.00029991002699192304,0.11080785926564896,161582.50623182266,-0.31254447949212316
2023-06-16,3.979,0,1,-2.2097879082139116e-12,28178.788920995663,112123.40111664175,0.00938609842719429,0.12123401116641741,161582.50623182266,-0.30609195431231806
2023-06-19,3.949,0,1,-2.2097879082139116e-12,28178.788920995663,111278.03744901187,-0.007539582809751311,0.1127803744901188,161582.50623182266,-0.31132373148513304
2023-06-20,3.942,0,1,-2.2097879082139116e-12,28178.788920995663,111080.7859265649,-0.0017726006583944631,0.11080785926564896,161582.50623182266,-0.31254447949212316
2023-06-21,3.887,0,1,-2.2097879082139116e-12,28178.788920995663,109530.95253591014,-0.013952308472856445,0.09530952535910142,161582.50623182266,-0.32213607097561714
2023-06-26,3.843,0,1,-2.2097879082139116e-12,28178.788920995663,108291.08582338633,-0.01131978389503474,0.08291085823386335,161582.50623182266,-0.32980934416241225
2023-06-27,3.869,0,1,-2.2097879082139116e-12,28178.788920995663,109023.73433533222,0.006765547749154388,0.09023734335332212,161582.50623182266,-0.325275137279306
2023-06-28,3.877,0,1,-2.2097879082139116e-12,28178.788920995663,109249.16464670018,0.002067717756526255,0.09249164646700181,161582.50623182266,-0.32387999669988876
2023-06-29,3.859,-1,0,108709.32386218844,0.0,108709.32386218844,-0.004941372194996019,0.08709323862188434,161582.50623182266,-0.3272209572846765
2023-06-30,3.882,0,0,108709.32386218844,0.0,108709.32386218844,0.0,0.08709323862188434,161582.50623182266,-0.3272209572846765
2023-07-03,3.927,1,1,-1.3358203432289883e-12,27674.235000238008,108676.72084593466,-0.00029991002699192304,0.08676720845934649,161582.50623182266,-0.3274227304655368
2023-07-04,3.934,0,1,-1.3358203432289883e-12,27674.235000238008,108870.44049093632,0.0017825311942958333,0.08870440490936327,161582.50623182266,-0.32622384050201736
2023-07-05,3.907,0,1,-1.3358203432289883e-12,27674.235000238008,108123.2361459299,-0.00686324351804779,0.08123236145929891,161582.50623182266,-0.330848130361307
2023-07-06,3.879,0,1,-1.3358203432289883e-12,27674.235000238008,107348.35756592323,-0.007166624008190459,0.07348357565923225,161582.50623182266,-0.3356436902153852
2023-07-07,3.868,0,1,-1.3358203432289883e-12,27674.235000238008,107043.94098092061,-0.002835782418148969,0.07043940980920604,161582.50623182266,-0.3375276601580587
2023-07-10,3.884,0,1,-1.3358203432289883e-12,27674.235000238008,107486.72874092442,0.004136504653567741,0.0748672874092442,161582.50623182266,-0.33478734024144263
2023-07-11,3.91,-1,0,108173.79697327534,0.0,108173.79697327534,0.006392121524201988,0.08173796973275338,161582.50623182266,-0.33053522008082836
2023-07-12,3.891,0,0,108173.79697327534,0.0,108173.79697327534,0.0,0.08173796973275338,161582.50623182266,-0.33053522008082836
2023-07-13,3.954,0,0,108173.79697327534,0.0,108173.79697327534,0.0,0.08173796973275338,161582.50623182266,-0.33053522008082836
2023-07-14,3.952,1,1,1.1368683772161603e-13,27363.70307867036,108141.35456690527,-0.00029991002699192304,0.08141354566905279,161582.50623182266,-0.330735999281044
